content_filtered,3-gram
"['jelek', 'jelek', 'pkek', 'sekitar', 'th', 'jelek', 'sblmnya', 'cerita', 'offline', 'smpe', 'mlh', 'jelek', 'at', 'least', 'la', 'cerita', 'lh', 'msk', 'premium', 'dlu', 'lbh', 'jelek']","[('jelek', 'jelek', 'pkek'), ('jelek', 'pkek', 'sekitar'), ('pkek', 'sekitar', 'th'), ('sekitar', 'th', 'jelek'), ('th', 'jelek', 'sblmnya'), ('jelek', 'sblmnya', 'cerita'), ('sblmnya', 'cerita', 'offline'), ('cerita', 'offline', 'smpe'), ('offline', 'smpe', 'mlh'), ('smpe', 'mlh', 'jelek'), ('mlh', 'jelek', 'at'), ('jelek', 'at', 'least'), ('at', 'least', 'la'), ('least', 'la', 'cerita'), ('la', 'cerita', 'lh'), ('cerita', 'lh', 'msk'), ('lh', 'msk', 'premium'), ('msk', 'premium', 'dlu'), ('premium', 'dlu', 'lbh'), ('dlu', 'lbh', 'jelek')]"
"['seru', 'baca', 'novel']","[('seru', 'baca', 'novel')]"
['login'],[]
[],[]
"['masuk', 'akun', 'akun']","[('masuk', 'akun', 'akun')]"
"['error', 'enggaa', 'kata', 'error', 'nyaa']","[('error', 'enggaa', 'kata'), ('enggaa', 'kata', 'error'), ('kata', 'error', 'nyaa')]"
"['versi', 'enak', 'versi', 'daripada', 'baca', 'offline', 'kdang', 'iklan', 'nongol', 'lama', 'kecewa', 'waktu', 'cerita', 'draft', 'cerita', 'panjang', 'lebar', 'suka', 'hilang', 'inget', 'alur', 'hilang', 'pula', 'cerita', 'senior', 'hormat', 'titah', 'sederhana', 'kabul']","[('versi', 'enak', 'versi'), ('enak', 'versi', 'daripada'), ('versi', 'daripada', 'baca'), ('daripada', 'baca', 'offline'), ('baca', 'offline', 'kdang'), ('offline', 'kdang', 'iklan'), ('kdang', 'iklan', 'nongol'), ('iklan', 'nongol', 'lama'), ('nongol', 'lama', 'kecewa'), ('lama', 'kecewa', 'waktu'), ('kecewa', 'waktu', 'cerita'), ('waktu', 'cerita', 'draft'), ('cerita', 'draft', 'cerita'), ('draft', 'cerita', 'panjang'), ('cerita', 'panjang', 'lebar'), ('panjang', 'lebar', 'suka'), ('lebar', 'suka', 'hilang'), ('suka', 'hilang', 'inget'), ('hilang', 'inget', 'alur'), ('inget', 'alur', 'hilang'), ('alur', 'hilang', 'pula'), ('hilang', 'pula', 'cerita'), ('pula', 'cerita', 'senior'), ('cerita', 'senior', 'hormat'), ('senior', 'hormat', 'titah'), ('hormat', 'titah', 'sederhana'), ('titah', 'sederhana', 'kabul')]"
"['ksih', 'bintang', 'cepet', 'notice', 'error', 'daftar', 'login', 'tulis', 'cepat', 'baik', 'bug']","[('ksih', 'bintang', 'cepet'), ('bintang', 'cepet', 'notice'), ('cepet', 'notice', 'error'), ('notice', 'error', 'daftar'), ('error', 'daftar', 'login'), ('daftar', 'login', 'tulis'), ('login', 'tulis', 'cepat'), ('tulis', 'cepat', 'baik'), ('cepat', 'baik', 'bug')]"
"['masuk', 'anj']",[]
"['upload', 'novel', 'tulis', 'harga', 'transfer', 'negara']","[('upload', 'novel', 'tulis'), ('novel', 'tulis', 'harga'), ('tulis', 'harga', 'transfer'), ('harga', 'transfer', 'negara')]"
"['error', 'masuk']",[]
"['bring', 'private', 'story', 'fiture', 'back', 'so', 'many', 'silent', 'readers', 'here', 'as', 'writer', 'we', 'need', 'appreciations']","[('bring', 'private', 'story'), ('private', 'story', 'fiture'), ('story', 'fiture', 'back'), ('fiture', 'back', 'so'), ('back', 'so', 'many'), ('so', 'many', 'silent'), ('many', 'silent', 'readers'), ('silent', 'readers', 'here'), ('readers', 'here', 'as'), ('here', 'as', 'writer'), ('as', 'writer', 'we'), ('writer', 'we', 'need'), ('we', 'need', 'appreciations')]"
"['baik', 'bug', 'enak', 'enak', 'baca', 'loading', 'jaring', 'masuk', 'koneksi', 'wifi', 'normal']","[('baik', 'bug', 'enak'), ('bug', 'enak', 'enak'), ('enak', 'enak', 'baca'), ('enak', 'baca', 'loading'), ('baca', 'loading', 'jaring'), ('loading', 'jaring', 'masuk'), ('jaring', 'masuk', 'koneksi'), ('masuk', 'koneksi', 'wifi'), ('koneksi', 'wifi', 'normal')]"
['rate'],[]
"['masuk', 'error', 'tulis']","[('masuk', 'error', 'tulis')]"
"['wah', 'jaring', 'kuota', 'internet', 'update', 'bug', 'rusak', 'mulus', 'ngaco', 'masalah', 'sepele', 'resin', 'heran', 'user', 'lama', 'cabut', 'intro', 'spek', 'sok', 'besar', 'kualitas', 'as', 'in', 'urus', 'sepele', 'resin', 'tutup', 'ngaku', 'platform', 'global', 'kuali', 'tas', 'sampah', 'malu', 'in']","[('wah', 'jaring', 'kuota'), ('jaring', 'kuota', 'internet'), ('kuota', 'internet', 'update'), ('internet', 'update', 'bug'), ('update', 'bug', 'rusak'), ('bug', 'rusak', 'mulus'), ('rusak', 'mulus', 'ngaco'), ('mulus', 'ngaco', 'masalah'), ('ngaco', 'masalah', 'sepele'), ('masalah', 'sepele', 'resin'), ('sepele', 'resin', 'heran'), ('resin', 'heran', 'user'), ('heran', 'user', 'lama'), ('user', 'lama', 'cabut'), ('lama', 'cabut', 'intro'), ('cabut', 'intro', 'spek'), ('intro', 'spek', 'sok'), ('spek', 'sok', 'besar'), ('sok', 'besar', 'kualitas'), ('besar', 'kualitas', 'as'), ('kualitas', 'as', 'in'), ('as', 'in', 'urus'), ('in', 'urus', 'sepele'), ('urus', 'sepele', 'resin'), ('sepele', 'resin', 'tutup'), ('resin', 'tutup', 'ngaku'), ('tutup', 'ngaku', 'platform'), ('ngaku', 'platform', 'global'), ('platform', 'global', 'kuali'), ('global', 'kuali', 'tas'), ('kuali', 'tas', 'sampah'), ('tas', 'sampah', 'malu'), ('sampah', 'malu', 'in')]"
"['error', 'simpan', 'gagal']","[('error', 'simpan', 'gagal')]"
"['bangt', 'cerita']",[]
"['amat', 'batas', 'baca', 'offline', 'okey', 'lama', 'lama', 'uninstall', 'jelek', 'baca', 'offline']","[('amat', 'batas', 'baca'), ('batas', 'baca', 'offline'), ('baca', 'offline', 'okey'), ('offline', 'okey', 'lama'), ('okey', 'lama', 'lama'), ('lama', 'lama', 'uninstall'), ('lama', 'uninstall', 'jelek'), ('uninstall', 'jelek', 'baca'), ('jelek', 'baca', 'offline')]"
"['iklan', 'asyik', 'baca', 'iklan', 'keluar']","[('iklan', 'asyik', 'baca'), ('asyik', 'baca', 'iklan'), ('baca', 'iklan', 'keluar')]"
[],[]
"['scrol', 'kudu', 'iklan', 'walapun', 'data', 'mati', 'jeda', 'ngilangin', 'iklan', 'bnget']","[('scrol', 'kudu', 'iklan'), ('kudu', 'iklan', 'walapun'), ('iklan', 'walapun', 'data'), ('walapun', 'data', 'mati'), ('data', 'mati', 'jeda'), ('mati', 'jeda', 'ngilangin'), ('jeda', 'ngilangin', 'iklan'), ('ngilangin', 'iklan', 'bnget')]"
"['very', 'useful', 'buatt', 'temenn', 'gabutt']","[('very', 'useful', 'buatt'), ('useful', 'buatt', 'temenn'), ('buatt', 'temenn', 'gabutt')]"
"['bug', 'kouta', 'mas', 'baca', 'karen', 'offline', 'kouta', 'kouta', 'mas', 'wifi', 'hps', 'krna', 'masalah', 'memo', 'simpan', 'susah', 'bua', 'an', 'eet', 'daftar', 'lg', 'gugel', 'facebook', 'gabisa']","[('bug', 'kouta', 'mas'), ('kouta', 'mas', 'baca'), ('mas', 'baca', 'karen'), ('baca', 'karen', 'offline'), ('karen', 'offline', 'kouta'), ('offline', 'kouta', 'kouta'), ('kouta', 'kouta', 'mas'), ('kouta', 'mas', 'wifi'), ('mas', 'wifi', 'hps'), ('wifi', 'hps', 'krna'), ('hps', 'krna', 'masalah'), ('krna', 'masalah', 'memo'), ('masalah', 'memo', 'simpan'), ('memo', 'simpan', 'susah'), ('simpan', 'susah', 'bua'), ('susah', 'bua', 'an'), ('bua', 'an', 'eet'), ('an', 'eet', 'daftar'), ('eet', 'daftar', 'lg'), ('daftar', 'lg', 'gugel'), ('lg', 'gugel', 'facebook'), ('gugel', 'facebook', 'gabisa')]"
[],[]
"['seru', 'mode', 'offline', 'beranda', 'tulis', 'error', 'update', 'sebenernya', 'papa', 'masalah', 'gabisa', 'votmen', 'geregt', 'cepat', 'baik']","[('seru', 'mode', 'offline'), ('mode', 'offline', 'beranda'), ('offline', 'beranda', 'tulis'), ('beranda', 'tulis', 'error'), ('tulis', 'error', 'update'), ('error', 'update', 'sebenernya'), ('update', 'sebenernya', 'papa'), ('sebenernya', 'papa', 'masalah'), ('papa', 'masalah', 'gabisa'), ('masalah', 'gabisa', 'votmen'), ('gabisa', 'votmen', 'geregt'), ('votmen', 'geregt', 'cepat'), ('geregt', 'cepat', 'baik')]"
"['update', 'notifikasi', 'update', 'jelek', 'bug', 'jelek']","[('update', 'notifikasi', 'update'), ('notifikasi', 'update', 'jelek'), ('update', 'jelek', 'bug'), ('jelek', 'bug', 'jelek')]"
"['hearts', 'hearts']",[]
"['hapus', 'hapusin', 'cerita', 'nulis', 'gampang', 'main', 'hapus', 'hapus', 'ajaa', 'sedang', 'plus', 'hapusin']","[('hapus', 'hapusin', 'cerita'), ('hapusin', 'cerita', 'nulis'), ('cerita', 'nulis', 'gampang'), ('nulis', 'gampang', 'main'), ('gampang', 'main', 'hapus'), ('main', 'hapus', 'hapus'), ('hapus', 'hapus', 'ajaa'), ('hapus', 'ajaa', 'sedang'), ('ajaa', 'sedang', 'plus'), ('sedang', 'plus', 'hapusin')]"
"['bruh', 'three', 'updates', 'in', 'one', 'update', 'take', 'care', 'of', 'this', 'damn', 'it']","[('bruh', 'three', 'updates'), ('three', 'updates', 'in'), ('updates', 'in', 'one'), ('in', 'one', 'update'), ('one', 'update', 'take'), ('update', 'take', 'care'), ('take', 'care', 'of'), ('care', 'of', 'this'), ('of', 'this', 'damn'), ('this', 'damn', 'it')]"
"['iklan', 'mutu']",[]
"['login', 'update']",[]
[],[]
"['kata', 'cocok', 'baca', 'tulis']","[('kata', 'cocok', 'baca'), ('cocok', 'baca', 'tulis')]"
"['iklan', 'bab', 'iklan']","[('iklan', 'bab', 'iklan')]"
"['akun', 'masalah', 'novel', 'simpan', 'hilang']","[('akun', 'masalah', 'novel'), ('masalah', 'novel', 'simpan'), ('novel', 'simpan', 'hilang')]"
['suka'],[]
['iklan'],[]
[],[]
"['anehh', 'jaring', 'tulis', 'dapet', 'perbaikin', 'ya', 'tim', 'aks', 'ii']","[('anehh', 'jaring', 'tulis'), ('jaring', 'tulis', 'dapet'), ('tulis', 'dapet', 'perbaikin'), ('dapet', 'perbaikin', 'ya'), ('perbaikin', 'ya', 'tim'), ('ya', 'tim', 'aks'), ('tim', 'aks', 'ii')]"
"['login', 'gabisa', 'daftar', 'akun', 'eror', 'as', 'in', 'ngaco']","[('login', 'gabisa', 'daftar'), ('gabisa', 'daftar', 'akun'), ('daftar', 'akun', 'eror'), ('akun', 'eror', 'as'), ('eror', 'as', 'in'), ('as', 'in', 'ngaco')]"
"['cerita', 'halaman', 'beranda', 'publik', 'as', 'ikan']","[('cerita', 'halaman', 'beranda'), ('halaman', 'beranda', 'publik'), ('beranda', 'publik', 'as'), ('publik', 'as', 'ikan')]"
"['mes', 'pustaka', 'baca', 'rb', 'cerita', 'tapj', 'cerita', 'hilang', 'beranda', 'cerita', 'sisa', 'kesel', 'cerita', 'tamatin', 'ngilang', 'hilang', 'hilang', 'ngalamin', 'akun', 'akun']","[('mes', 'pustaka', 'baca'), ('pustaka', 'baca', 'rb'), ('baca', 'rb', 'cerita'), ('rb', 'cerita', 'tapj'), ('cerita', 'tapj', 'cerita'), ('tapj', 'cerita', 'hilang'), ('cerita', 'hilang', 'beranda'), ('hilang', 'beranda', 'cerita'), ('beranda', 'cerita', 'sisa'), ('cerita', 'sisa', 'kesel'), ('sisa', 'kesel', 'cerita'), ('kesel', 'cerita', 'tamatin'), ('cerita', 'tamatin', 'ngilang'), ('tamatin', 'ngilang', 'hilang'), ('ngilang', 'hilang', 'hilang'), ('hilang', 'hilang', 'ngalamin'), ('hilang', 'ngalamin', 'akun'), ('ngalamin', 'akun', 'akun')]"
['suka'],[]
"['gabisa', 'login']",[]
"['bintang', 'cerita', 'enigma', 'hapus', 'sakit', 'hati', 'cerita', 'enigma', 'ikhlas']","[('bintang', 'cerita', 'enigma'), ('cerita', 'enigma', 'hapus'), ('enigma', 'hapus', 'sakit'), ('hapus', 'sakit', 'hati'), ('sakit', 'hati', 'cerita'), ('hati', 'cerita', 'enigma'), ('cerita', 'enigma', 'ikhlas')]"
"['keluar', 'akun']",[]
"['as', 'in', 'update', 'usah', 'update']","[('as', 'in', 'update'), ('in', 'update', 'usah'), ('update', 'usah', 'update')]"
"['daftar', 'akunn', 'kata', 'masuk', 'masalah', 'jaring', 'jaring', 'wifi', 'dipake', 'bug', 'baik']","[('daftar', 'akunn', 'kata'), ('akunn', 'kata', 'masuk'), ('kata', 'masuk', 'masalah'), ('masuk', 'masalah', 'jaring'), ('masalah', 'jaring', 'jaring'), ('jaring', 'jaring', 'wifi'), ('jaring', 'wifi', 'dipake'), ('wifi', 'dipake', 'bug'), ('dipake', 'bug', 'baik')]"
"['iklan', 'bkin', 'emosi']","[('iklan', 'bkin', 'emosi')]"
"['cerita', 'apus', 'tba', 'apus']","[('cerita', 'apus', 'tba'), ('apus', 'tba', 'apus')]"
"['cerita', 'hapus', 'cerita', 'layak', 'hapus', 'dibiarin']","[('cerita', 'hapus', 'cerita'), ('hapus', 'cerita', 'layak'), ('cerita', 'layak', 'hapus'), ('layak', 'hapus', 'dibiarin')]"
"['lama', 'kecewa', 'cerita', 'favorit', 'juta', 'baca', 'dekat', 'ending', 'hapus', 'cerita', 'sadis', 'sadis', 'thriller', 'hapus', 'gabisa', 'kecewa', 'cerita', 'sadis', 'sadis', 'pokok', 'bakal', 'kecewa', 'gabisa', 'cerita']","[('lama', 'kecewa', 'cerita'), ('kecewa', 'cerita', 'favorit'), ('cerita', 'favorit', 'juta'), ('favorit', 'juta', 'baca'), ('juta', 'baca', 'dekat'), ('baca', 'dekat', 'ending'), ('dekat', 'ending', 'hapus'), ('ending', 'hapus', 'cerita'), ('hapus', 'cerita', 'sadis'), ('cerita', 'sadis', 'sadis'), ('sadis', 'sadis', 'thriller'), ('sadis', 'thriller', 'hapus'), ('thriller', 'hapus', 'gabisa'), ('hapus', 'gabisa', 'kecewa'), ('gabisa', 'kecewa', 'cerita'), ('kecewa', 'cerita', 'sadis'), ('cerita', 'sadis', 'sadis'), ('sadis', 'sadis', 'pokok'), ('sadis', 'pokok', 'bakal'), ('pokok', 'bakal', 'kecewa'), ('bakal', 'kecewa', 'gabisa'), ('kecewa', 'gabisa', 'cerita')]"
"['premium', 'simpan', 'cerita']","[('premium', 'simpan', 'cerita')]"
"['bab', 'iklan', 'baca', 'nyaman', 'bantak', 'iklan', 'mh', 'baca', 'offline', 'hadeuuh', 'ngeluhin', 'perbaikii']","[('bab', 'iklan', 'baca'), ('iklan', 'baca', 'nyaman'), ('baca', 'nyaman', 'bantak'), ('nyaman', 'bantak', 'iklan'), ('bantak', 'iklan', 'mh'), ('iklan', 'mh', 'baca'), ('mh', 'baca', 'offline'), ('baca', 'offline', 'hadeuuh'), ('offline', 'hadeuuh', 'ngeluhin'), ('hadeuuh', 'ngeluhin', 'perbaikii')]"
"['bug', 'error', 'update', 'iklanya', 'mekin', 'kesi', 'ngotak', 'perbaikin', 'as', 'in']","[('bug', 'error', 'update'), ('error', 'update', 'iklanya'), ('update', 'iklanya', 'mekin'), ('iklanya', 'mekin', 'kesi'), ('mekin', 'kesi', 'ngotak'), ('kesi', 'ngotak', 'perbaikin'), ('ngotak', 'perbaikin', 'as'), ('perbaikin', 'as', 'in')]"
"['iklan', 'ngotak', 'chapter', 'iklan']","[('iklan', 'ngotak', 'chapter'), ('ngotak', 'chapter', 'iklan')]"
"['unggul', 'tombol', 'volume', 'kini', 'maksimal', 'space', 'iklan', 'bawah', 'naik', 'hilang', 'baris', 'tombol', 'volume', 'hampir', 'thn', 'namun', 'kini', 'berpisa', 'space', 'iklan']","[('unggul', 'tombol', 'volume'), ('tombol', 'volume', 'kini'), ('volume', 'kini', 'maksimal'), ('kini', 'maksimal', 'space'), ('maksimal', 'space', 'iklan'), ('space', 'iklan', 'bawah'), ('iklan', 'bawah', 'naik'), ('bawah', 'naik', 'hilang'), ('naik', 'hilang', 'baris'), ('hilang', 'baris', 'tombol'), ('baris', 'tombol', 'volume'), ('tombol', 'volume', 'hampir'), ('volume', 'hampir', 'thn'), ('hampir', 'thn', 'namun'), ('thn', 'namun', 'kini'), ('namun', 'kini', 'berpisa'), ('kini', 'berpisa', 'space'), ('berpisa', 'space', 'iklan')]"
"['asal', 'bug', 'baik', 'keluar', 'akun', 'login', 'google', 'baca', 'cerita', 'hilang', 'laman']","[('asal', 'bug', 'baik'), ('bug', 'baik', 'keluar'), ('baik', 'keluar', 'akun'), ('keluar', 'akun', 'login'), ('akun', 'login', 'google'), ('login', 'google', 'baca'), ('google', 'baca', 'cerita'), ('baca', 'cerita', 'hilang'), ('cerita', 'hilang', 'laman')]"
[],[]
"['lucu', 'kata', 'pustaka', 'digital', 'lempar', 'pasar', 'malam', 'rupa', 'cerita', 'cinta', 'remaja', 'tebus', 'puluh', 'iklan', 'kes', 'in', 'am', 'bung', 'an', 'hujan', 'lupa', 'reda']","[('lucu', 'kata', 'pustaka'), ('kata', 'pustaka', 'digital'), ('pustaka', 'digital', 'lempar'), ('digital', 'lempar', 'pasar'), ('lempar', 'pasar', 'malam'), ('pasar', 'malam', 'rupa'), ('malam', 'rupa', 'cerita'), ('rupa', 'cerita', 'cinta'), ('cerita', 'cinta', 'remaja'), ('cinta', 'remaja', 'tebus'), ('remaja', 'tebus', 'puluh'), ('tebus', 'puluh', 'iklan'), ('puluh', 'iklan', 'kes'), ('iklan', 'kes', 'in'), ('kes', 'in', 'am'), ('in', 'am', 'bung'), ('am', 'bung', 'an'), ('bung', 'an', 'hujan'), ('an', 'hujan', 'lupa'), ('hujan', 'lupa', 'reda')]"
"['rekomen', 'karya', 'author', 'suka', 'yaitu', 'novel', 'isekai', 'mokuten']","[('rekomen', 'karya', 'author'), ('karya', 'author', 'suka'), ('author', 'suka', 'yaitu'), ('suka', 'yaitu', 'novel'), ('yaitu', 'novel', 'isekai'), ('novel', 'isekai', 'mokuten')]"
"['suka', 'versi', 'lama', 'th', 'an', 'timbang', 'error', 'gabisa']","[('suka', 'versi', 'lama'), ('versi', 'lama', 'th'), ('lama', 'th', 'an'), ('th', 'an', 'timbang'), ('an', 'timbang', 'error'), ('timbang', 'error', 'gabisa')]"
"['baca', 'buruk', 'coab', 'ui', 'serasa', 'ramai', 'serasa', 'bingung', 'error', 'apps', 'iklan', 'serta', 'error', 'hapus', 'mood', 'baca', 'drastis', 'minat', 'baca', 'cerita', 'seru', 'tulis', 'hebat', 'sana', 'die', 'pr', 'baik', 'in']","[('baca', 'buruk', 'coab'), ('buruk', 'coab', 'ui'), ('coab', 'ui', 'serasa'), ('ui', 'serasa', 'ramai'), ('serasa', 'ramai', 'serasa'), ('ramai', 'serasa', 'bingung'), ('serasa', 'bingung', 'error'), ('bingung', 'error', 'apps'), ('error', 'apps', 'iklan'), ('apps', 'iklan', 'serta'), ('iklan', 'serta', 'error'), ('serta', 'error', 'hapus'), ('error', 'hapus', 'mood'), ('hapus', 'mood', 'baca'), ('mood', 'baca', 'drastis'), ('baca', 'drastis', 'minat'), ('drastis', 'minat', 'baca'), ('minat', 'baca', 'cerita'), ('baca', 'cerita', 'seru'), ('cerita', 'seru', 'tulis'), ('seru', 'tulis', 'hebat'), ('tulis', 'hebat', 'sana'), ('hebat', 'sana', 'die'), ('sana', 'die', 'pr'), ('die', 'pr', 'baik'), ('pr', 'baik', 'in')]"
"['hilangg', 'semuaa', 'keluar', 'akun']","[('hilangg', 'semuaa', 'keluar'), ('semuaa', 'keluar', 'akun')]"
"['dbuat', 'daftar', 'gabisa', 'lama', 'makaii']","[('dbuat', 'daftar', 'gabisa'), ('daftar', 'gabisa', 'lama'), ('gabisa', 'lama', 'makaii')]"
"['error', 'kata', 'koneksi', 'internet', 'wi', 'fi', 'login']","[('error', 'kata', 'koneksi'), ('kata', 'koneksi', 'internet'), ('koneksi', 'internet', 'wi'), ('internet', 'wi', 'fi'), ('wi', 'fi', 'login')]"
"['suka', 'baca', 'cerita']","[('suka', 'baca', 'cerita')]"
[],[]
"['gbsa', 'versi', 'bisain', 'versi', 'oppo']","[('gbsa', 'versi', 'bisain'), ('versi', 'bisain', 'versi'), ('bisain', 'versi', 'oppo')]"
"['aneh', 'update', 'loading', 'lama', 'tampil', 'awal', 'tera', 'jaring', 'kuota', 'wifi']","[('aneh', 'update', 'loading'), ('update', 'loading', 'lama'), ('loading', 'lama', 'tampil'), ('lama', 'tampil', 'awal'), ('tampil', 'awal', 'tera'), ('awal', 'tera', 'jaring'), ('tera', 'jaring', 'kuota'), ('jaring', 'kuota', 'wifi')]"
"['cocok', 'crita', 'baca', 'baca', 'suka', 'bug', 'sv', 'cerita', 'iklan', 'iklan', 'bug']","[('cocok', 'crita', 'baca'), ('crita', 'baca', 'baca'), ('baca', 'baca', 'suka'), ('baca', 'suka', 'bug'), ('suka', 'bug', 'sv'), ('bug', 'sv', 'cerita'), ('sv', 'cerita', 'iklan'), ('cerita', 'iklan', 'iklan'), ('iklan', 'iklan', 'bug')]"
"['mengunakan', 'wifi', 'wifi', 'syaa', 'update', 'daya', 'login', 'cari', 'cerita', 'baca', 'selau', 'tak', 'login', 'update']","[('mengunakan', 'wifi', 'wifi'), ('wifi', 'wifi', 'syaa'), ('wifi', 'syaa', 'update'), ('syaa', 'update', 'daya'), ('update', 'daya', 'login'), ('daya', 'login', 'cari'), ('login', 'cari', 'cerita'), ('cari', 'cerita', 'baca'), ('cerita', 'baca', 'selau'), ('baca', 'selau', 'tak'), ('selau', 'tak', 'login'), ('tak', 'login', 'update')]"
"['niat', 'versi', 'asli', 'masuk', 'kata', 'versi', 'beta', 'web', 'masuk', 'akun', 'bintang']","[('niat', 'versi', 'asli'), ('versi', 'asli', 'masuk'), ('asli', 'masuk', 'kata'), ('masuk', 'kata', 'versi'), ('kata', 'versi', 'beta'), ('versi', 'beta', 'web'), ('beta', 'web', 'masuk'), ('web', 'masuk', 'akun'), ('masuk', 'akun', 'bintang')]"
"['stuck', 'halaman']",[]
[],[]
['login'],[]
"['suka', 'produser', 'cerita', 'baca']","[('suka', 'produser', 'cerita'), ('produser', 'cerita', 'baca')]"
"['akun', 'lama', 'gmail', 'google', 'daftar', 'baik', 'ngaco', 'lama', 'lama']","[('akun', 'lama', 'gmail'), ('lama', 'gmail', 'google'), ('gmail', 'google', 'daftar'), ('google', 'daftar', 'baik'), ('daftar', 'baik', 'ngaco'), ('baik', 'ngaco', 'lama'), ('ngaco', 'lama', 'lama')]"
"['bt', 'iih', 'masuk', 'login', 'google']","[('bt', 'iih', 'masuk'), ('iih', 'masuk', 'login'), ('masuk', 'login', 'google')]"
['ss'],[]
"['suka', 'susah', 'daftar', 'masuk', 'fiturnya']","[('suka', 'susah', 'daftar'), ('susah', 'daftar', 'masuk'), ('daftar', 'masuk', 'fiturnya')]"
"['login', 'gagal', 'sinyal']","[('login', 'gagal', 'sinyal')]"
['wattpat'],[]
['iklan'],[]
"['data', 'pribadi', 'bocor', 'dark', 'web']","[('data', 'pribadi', 'bocor'), ('pribadi', 'bocor', 'dark'), ('bocor', 'dark', 'web')]"
"['daftar', 'akun', 'mauk', 'notif', 'betekan']","[('daftar', 'akun', 'mauk'), ('akun', 'mauk', 'notif'), ('mauk', 'notif', 'betekan')]"
"['iklan', 'ngapain']",[]
['error'],[]
"['paruh', 'giat', 'trimakasih', 'selamat', 'stres']","[('paruh', 'giat', 'trimakasih'), ('giat', 'trimakasih', 'selamat'), ('trimakasih', 'selamat', 'stres')]"
"['susah', 'tampil', 'menu', 'utama', 'masalah', 'waktu', 'yam', 'bung', 'an', 'sampek', 'uninstall', 'simpan', 'login', 'kecewa', 'baik', 'update', 'masalah', 'favorit']","[('susah', 'tampil', 'menu'), ('tampil', 'menu', 'utama'), ('menu', 'utama', 'masalah'), ('utama', 'masalah', 'waktu'), ('masalah', 'waktu', 'yam'), ('waktu', 'yam', 'bung'), ('yam', 'bung', 'an'), ('bung', 'an', 'sampek'), ('an', 'sampek', 'uninstall'), ('sampek', 'uninstall', 'simpan'), ('uninstall', 'simpan', 'login'), ('simpan', 'login', 'kecewa'), ('login', 'kecewa', 'baik'), ('kecewa', 'baik', 'update'), ('baik', 'update', 'masalah'), ('update', 'masalah', 'favorit')]"
"['as', 'in', 'iklan']","[('as', 'in', 'iklan')]"
"['good', 'job']",[]
"['bungul', 'bungul', 'baca', 'keluar', 'chapter', 'awal', 'baik', 'jaring', 'kuat']","[('bungul', 'bungul', 'baca'), ('bungul', 'baca', 'keluar'), ('baca', 'keluar', 'chapter'), ('keluar', 'chapter', 'awal'), ('chapter', 'awal', 'baik'), ('awal', 'baik', 'jaring'), ('baik', 'jaring', 'kuat')]"
['login'],[]
"['daftar', 'akun', 'kemaren', 'siang']","[('daftar', 'akun', 'kemaren'), ('akun', 'kemaren', 'siang')]"
['iklan'],[]
"['bug', 'ilangin', 'kocak', 'cape', 'cape', 'nulis', 'buyar', 'telen', 'bumi', 'hilang', 'pkony', 'bug', 'bug', 'kocak', 'ilangin', 'cape']","[('bug', 'ilangin', 'kocak'), ('ilangin', 'kocak', 'cape'), ('kocak', 'cape', 'cape'), ('cape', 'cape', 'nulis'), ('cape', 'nulis', 'buyar'), ('nulis', 'buyar', 'telen'), ('buyar', 'telen', 'bumi'), ('telen', 'bumi', 'hilang'), ('bumi', 'hilang', 'pkony'), ('hilang', 'pkony', 'bug'), ('pkony', 'bug', 'bug'), ('bug', 'bug', 'kocak'), ('bug', 'kocak', 'ilangin'), ('kocak', 'ilangin', 'cape')]"
"['lama', 'kacau', 'pny', 'akun', 'draft', 'cerpen', 'terbit', 'cerita', 'terbit', 'upa', 'novel', 'akun', 'bkn', 'dar', 'baca', 'login', 'out', 'masuk', 'hub', 'ung', 'google', 'login', 'out', 'baik']","[('lama', 'kacau', 'pny'), ('kacau', 'pny', 'akun'), ('pny', 'akun', 'draft'), ('akun', 'draft', 'cerpen'), ('draft', 'cerpen', 'terbit'), ('cerpen', 'terbit', 'cerita'), ('terbit', 'cerita', 'terbit'), ('cerita', 'terbit', 'upa'), ('terbit', 'upa', 'novel'), ('upa', 'novel', 'akun'), ('novel', 'akun', 'bkn'), ('akun', 'bkn', 'dar'), ('bkn', 'dar', 'baca'), ('dar', 'baca', 'login'), ('baca', 'login', 'out'), ('login', 'out', 'masuk'), ('out', 'masuk', 'hub'), ('masuk', 'hub', 'ung'), ('hub', 'ung', 'google'), ('ung', 'google', 'login'), ('google', 'login', 'out'), ('login', 'out', 'baik')]"
[],[]
